Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,Race
0 days 01:30:29.503000,SAR,2,0 days 00:01:31.295000,18.0,2.0,,,0 days 00:00:18.362000,0 days 00:00:38.450000,0 days 00:00:34.483000,0 days 01:29:16.591000,0 days 01:29:55.041000,0 days 01:30:29.524000,288.0,293.0,213.0,303.0,False,HARD,3.0,True,Williams,0 days 01:28:58.208000,,1,20.0,,,False,True,Abu Dhabi
0 days 01:31:59.871000,SAR,2,0 days 00:01:30.368000,19.0,2.0,,,0 days 00:00:18.189000,0 days 00:00:38.391000,0 days 00:00:33.788000,0 days 01:30:47.713000,0 days 01:31:26.104000,0 days 01:31:59.892000,289.0,300.0,215.0,307.0,True,HARD,4.0,True,Williams,0 days 01:30:29.503000,,1,20.0,,,False,True,Abu Dhabi
0 days 01:33:30.277000,SAR,2,0 days 00:01:30.406000,20.0,2.0,,,0 days 00:00:18.290000,0 days 00:00:38.388000,0 days 00:00:33.728000,0 days 01:32:18.182000,0 days 01:32:56.570000,0 days 01:33:30.298000,289.0,301.0,214.0,304.0,False,HARD,5.0,True,Williams,0 days 01:31:59.871000,,1,20.0,,,False,True,Abu Dhabi
0 days 01:35:00.558000,SAR,2,0 days 00:01:30.281000,21.0,2.0,,,0 days 00:00:18.209000,0 days 00:00:38.344000,0 days 00:00:33.728000,0 days 01:33:48.507000,0 days 01:34:26.851000,0 days 01:35:00.579000,289.0,304.0,213.0,306.0,True,HARD,6.0,True,Williams,0 days 01:33:30.277000,,1,20.0,,,False,True,Abu Dhabi
0 days 01:36:30.992000,SAR,2,0 days 00:01:30.434000,22.0,2.0,,,0 days 00:00:18.238000,0 days 00:00:38.309000,0 days 00:00:33.887000,0 days 01:35:18.817000,0 days 01:35:57.126000,0 days 01:36:31.013000,290.0,307.0,212.0,308.0,False,HARD,7.0,True,Williams,0 days 01:35:00.558000,,1,19.0,,,False,True,Abu Dhabi
0 days 01:38:01.829000,SAR,2,0 days 00:01:30.837000,23.0,2.0,,,0 days 00:00:18.314000,0 days 00:00:38.514000,0 days 00:00:34.009000,0 days 01:36:49.327000,0 days 01:37:27.841000,0 days 01:38:01.850000,290.0,305.0,211.0,308.0,False,HARD,8.0,True,Williams,0 days 01:36:30.992000,,1,19.0,,,False,True,Abu Dhabi
0 days 01:39:32.438000,SAR,2,0 days 00:01:30.609000,24.0,2.0,,,0 days 00:00:18.234000,0 days 00:00:38.530000,0 days 00:00:33.845000,0 days 01:38:20.084000,0 days 01:38:58.614000,0 days 01:39:32.459000,289.0,306.0,212.0,309.0,False,HARD,9.0,True,Williams,0 days 01:38:01.829000,,1,19.0,,,False,True,Abu Dhabi
0 days 01:41:02.968000,SAR,2,0 days 00:01:30.530000,25.0,2.0,,,0 days 00:00:18.259000,0 days 00:00:38.517000,0 days 00:00:33.754000,0 days 01:39:50.718000,0 days 01:40:29.235000,0 days 01:41:02.989000,288.0,306.0,212.0,313.0,False,HARD,10.0,True,Williams,0 days 01:39:32.438000,,1,19.0,,,False,True,Abu Dhabi
0 days 01:42:33.576000,SAR,2,0 days 00:01:30.608000,26.0,2.0,,,0 days 00:00:18.253000,0 days 00:00:38.539000,0 days 00:00:33.816000,0 days 01:41:21.242000,0 days 01:41:59.781000,0 days 01:42:33.597000,288.0,307.0,212.0,310.0,False,HARD,11.0,True,Williams,0 days 01:41:02.968000,,1,19.0,,,False,True,Abu Dhabi
0 days 01:44:04.041000,SAR,2,0 days 00:01:30.465000,27.0,2.0,,,0 days 00:00:18.233000,0 days 00:00:38.311000,0 days 00:00:33.921000,0 days 01:42:51.830000,0 days 01:43:30.141000,0 days 01:44:04.062000,289.0,307.0,212.0,313.0,False,HARD,12.0,True,Williams,0 days 01:42:33.576000,,1,19.0,,,False,True,Abu Dhabi
0 days 01:45:35.028000,SAR,2,0 days 00:01:30.987000,28.0,2.0,,,0 days 00:00:18.326000,0 days 00:00:38.439000,0 days 00:00:34.222000,0 days 01:44:22.388000,0 days 01:45:00.827000,0 days 01:45:35.049000,290.0,306.0,212.0,310.0,False,HARD,13.0,True,Williams,0 days 01:44:04.041000,,1,19.0,,,False,True,Abu Dhabi
0 days 01:47:05.721000,SAR,2,0 days 00:01:30.693000,29.0,2.0,,,0 days 00:00:18.385000,0 days 00:00:38.494000,0 days 00:00:33.814000,0 days 01:45:53.434000,0 days 01:46:31.928000,0 days 01:47:05.742000,290.0,308.0,212.0,312.0,False,HARD,14.0,True,Williams,0 days 01:45:35.028000,,1,19.0,,,False,True,Abu Dhabi
0 days 01:48:36.363000,SAR,2,0 days 00:01:30.642000,30.0,2.0,,,0 days 00:00:18.358000,0 days 00:00:38.343000,0 days 00:00:33.941000,0 days 01:47:24.100000,0 days 01:48:02.443000,0 days 01:48:36.384000,290.0,308.0,209.0,309.0,False,HARD,15.0,True,Williams,0 days 01:47:05.721000,,1,18.0,,,False,True,Abu Dhabi
0 days 01:50:07.010000,SAR,2,0 days 00:01:30.647000,31.0,2.0,,,0 days 00:00:18.372000,0 days 00:00:38.114000,0 days 00:00:34.161000,0 days 01:48:54.756000,0 days 01:49:32.870000,0 days 01:50:07.031000,289.0,317.0,213.0,312.0,False,HARD,16.0,True,Williams,0 days 01:48:36.363000,,1,18.0,,,False,True,Abu Dhabi
0 days 01:51:38.140000,SAR,2,0 days 00:01:31.130000,32.0,2.0,,,0 days 00:00:18.299000,0 days 00:00:38.885000,0 days 00:00:33.946000,0 days 01:50:25.330000,0 days 01:51:04.215000,0 days 01:51:38.161000,290.0,307.0,209.0,307.0,False,HARD,17.0,True,Williams,0 days 01:50:07.010000,,1,17.0,,,False,True,Abu Dhabi
0 days 01:53:09.018000,SAR,2,0 days 00:01:30.878000,33.0,2.0,,,0 days 00:00:18.332000,0 days 00:00:38.633000,0 days 00:00:33.913000,0 days 01:51:56.493000,0 days 01:52:35.126000,0 days 01:53:09.039000,288.0,308.0,212.0,309.0,False,HARD,18.0,True,Williams,0 days 01:51:38.140000,,1,16.0,,,False,True,Abu Dhabi
0 days 01:54:39.787000,SAR,2,0 days 00:01:30.769000,34.0,2.0,,,0 days 00:00:18.223000,0 days 00:00:38.607000,0 days 00:00:33.939000,0 days 01:53:27.262000,0 days 01:54:05.869000,0 days 01:54:39.808000,289.0,305.0,212.0,311.0,False,HARD,19.0,True,Williams,0 days 01:53:09.018000,,1,15.0,,,False,True,Abu Dhabi
0 days 01:56:10.332000,SAR,2,0 days 00:01:30.545000,35.0,2.0,,,0 days 00:00:18.222000,0 days 00:00:38.217000,0 days 00:00:34.106000,0 days 01:54:58.030000,0 days 01:55:36.247000,0 days 01:56:10.353000,290.0,323.0,212.0,314.0,False,HARD,20.0,True,Williams,0 days 01:54:39.787000,,1,15.0,,,False,True,Abu Dhabi
0 days 01:57:41.072000,SAR,2,0 days 00:01:30.740000,36.0,2.0,,,0 days 00:00:18.226000,0 days 00:00:38.224000,0 days 00:00:34.290000,0 days 01:56:28.579000,0 days 01:57:06.803000,0 days 01:57:41.093000,291.0,321.0,209.0,323.0,False,HARD,21.0,True,Williams,0 days 01:56:10.332000,,1,15.0,,,False,True,Abu Dhabi
0 days 01:59:12.852000,SAR,2,0 days 00:01:31.780000,37.0,2.0,,,0 days 00:00:18.296000,0 days 00:00:39.156000,0 days 00:00:34.328000,0 days 01:57:59.389000,0 days 01:58:38.545000,0 days 01:59:12.873000,290.0,323.0,213.0,316.0,False,HARD,22.0,True,Williams,0 days 01:57:41.072000,,1,14.0,,,False,True,Abu Dhabi
0 days 02:00:44.083000,SAR,2,0 days 00:01:31.231000,38.0,2.0,,,0 days 00:00:18.155000,0 days 00:00:38.940000,0 days 00:00:34.136000,0 days 01:59:31.028000,0 days 02:00:09.968000,0 days 02:00:44.104000,290.0,304.0,213.0,307.0,False,HARD,23.0,True,Williams,0 days 01:59:12.852000,,1,14.0,,,False,True,Abu Dhabi
0 days 02:02:16.072000,SAR,2,0 days 00:01:31.989000,39.0,2.0,,,0 days 00:00:18.312000,0 days 00:00:39.007000,0 days 00:00:34.670000,0 days 02:01:02.416000,0 days 02:01:41.423000,0 days 02:02:16.093000,290.0,304.0,199.0,310.0,False,HARD,24.0,True,Williams,0 days 02:00:44.083000,,1,15.0,,,False,True,Abu Dhabi
0 days 02:03:47.826000,SAR,2,0 days 00:01:31.754000,40.0,2.0,,,0 days 00:00:19.208000,0 days 00:00:38.354000,0 days 00:00:34.192000,0 days 02:02:35.301000,0 days 02:03:13.655000,0 days 02:03:47.847000,291.0,319.0,210.0,319.0,False,HARD,25.0,True,Williams,0 days 02:02:16.072000,,1,16.0,,,False,True,Abu Dhabi
0 days 02:05:20.522000,SAR,2,0 days 00:01:32.696000,41.0,2.0,,0 days 02:05:19.430000,0 days 00:00:18.392000,0 days 00:00:38.515000,0 days 00:00:35.789000,0 days 02:04:06.239000,0 days 02:04:44.754000,0 days 02:05:20.543000,290.0,308.0,,314.0,False,HARD,26.0,True,Williams,0 days 02:03:47.826000,,1,16.0,,,False,False,Abu Dhabi
0 days 02:07:10.549000,SAR,2,0 days 00:01:50.027000,42.0,3.0,0 days 02:05:41.351000,,0 days 00:00:38.365000,0 days 00:00:38.406000,0 days 00:00:33.256000,0 days 02:05:58.908000,0 days 02:06:37.314000,0 days 02:07:10.570000,288.0,299.0,216.0,302.0,False,HARD,1.0,True,Williams,0 days 02:05:20.522000,,1,20.0,,,False,False,Abu Dhabi
0 days 02:08:39.129000,SAR,2,0 days 00:01:28.580000,43.0,3.0,,,0 days 00:00:17.815000,0 days 00:00:37.817000,0 days 00:00:32.948000,0 days 02:07:28.385000,0 days 02:08:06.202000,0 days 02:08:39.150000,291.0,304.0,217.0,307.0,True,HARD,2.0,True,Williams,0 days 02:07:10.549000,,1,20.0,,,False,True,Abu Dhabi
0 days 02:10:07.774000,SAR,2,0 days 00:01:28.645000,44.0,3.0,,,0 days 00:00:17.859000,0 days 00:00:37.903000,0 days 00:00:32.883000,0 days 02:08:57.009000,0 days 02:09:34.912000,0 days 02:10:07.795000,292.0,305.0,217.0,307.0,False,HARD,3.0,True,Williams,0 days 02:08:39.129000,,1,20.0,,,False,True,Abu Dhabi
0 days 02:11:36.565000,SAR,2,0 days 00:01:28.791000,45.0,3.0,,,0 days 00:00:17.933000,0 days 00:00:37.891000,0 days 00:00:32.967000,0 days 02:10:25.728000,0 days 02:11:03.619000,0 days 02:11:36.586000,292.0,308.0,216.0,313.0,False,HARD,4.0,True,Williams,0 days 02:10:07.774000,,1,20.0,,,False,True,Abu Dhabi
0 days 02:13:05.483000,SAR,2,0 days 00:01:28.918000,46.0,3.0,,,0 days 00:00:17.919000,0 days 00:00:38.067000,0 days 00:00:32.932000,0 days 02:11:54.505000,0 days 02:12:32.572000,0 days 02:13:05.504000,292.0,308.0,216.0,314.0,False,HARD,5.0,True,Williams,0 days 02:11:36.565000,,1,20.0,,,False,True,Abu Dhabi
0 days 02:14:34.941000,SAR,2,0 days 00:01:29.458000,47.0,3.0,,,0 days 00:00:17.743000,0 days 00:00:38.461000,0 days 00:00:33.254000,0 days 02:13:23.247000,0 days 02:14:01.708000,0 days 02:14:34.962000,295.0,305.0,217.0,335.0,False,HARD,6.0,True,Williams,0 days 02:13:05.483000,,1,19.0,,,False,True,Abu Dhabi
0 days 02:16:04.872000,SAR,2,0 days 00:01:29.931000,48.0,3.0,,,0 days 00:00:17.843000,0 days 00:00:39.187000,0 days 00:00:32.901000,0 days 02:14:52.805000,0 days 02:15:31.992000,0 days 02:16:04.893000,293.0,307.0,216.0,314.0,False,HARD,7.0,True,Williams,0 days 02:14:34.941000,,1,19.0,,,False,True,Abu Dhabi
0 days 02:17:33.768000,SAR,2,0 days 00:01:28.896000,49.0,3.0,,,0 days 00:00:17.869000,0 days 00:00:38.099000,0 days 00:00:32.928000,0 days 02:16:22.762000,0 days 02:17:00.861000,0 days 02:17:33.789000,292.0,309.0,215.0,315.0,False,HARD,8.0,True,Williams,0 days 02:16:04.872000,,1,19.0,,,False,True,Abu Dhabi
0 days 02:19:02.748000,SAR,2,0 days 00:01:28.980000,50.0,3.0,,,0 days 00:00:17.874000,0 days 00:00:38.078000,0 days 00:00:33.028000,0 days 02:17:51.663000,0 days 02:18:29.741000,0 days 02:19:02.769000,295.0,303.0,216.0,332.0,False,HARD,9.0,True,Williams,0 days 02:17:33.768000,,1,18.0,,,False,True,Abu Dhabi
0 days 02:20:31.585000,SAR,2,0 days 00:01:28.837000,51.0,3.0,,,0 days 00:00:17.774000,0 days 00:00:38.114000,0 days 00:00:32.949000,0 days 02:19:20.543000,0 days 02:19:58.657000,0 days 02:20:31.606000,292.0,304.0,218.0,309.0,False,HARD,10.0,True,Williams,0 days 02:19:02.748000,,1,18.0,,,False,True,Abu Dhabi
0 days 02:22:00.225000,SAR,2,0 days 00:01:28.640000,52.0,3.0,,,0 days 00:00:17.737000,0 days 00:00:38.061000,0 days 00:00:32.842000,0 days 02:20:49.343000,0 days 02:21:27.404000,0 days 02:22:00.246000,292.0,308.0,216.0,312.0,False,HARD,11.0,True,Williams,0 days 02:20:31.585000,,1,18.0,,,False,True,Abu Dhabi
0 days 02:23:29.168000,SAR,2,0 days 00:01:28.943000,53.0,3.0,,,0 days 00:00:17.774000,0 days 00:00:38.272000,0 days 00:00:32.897000,0 days 02:22:18.020000,0 days 02:22:56.292000,0 days 02:23:29.189000,293.0,305.0,216.0,309.0,False,HARD,12.0,True,Williams,0 days 02:22:00.225000,,1,18.0,,,False,True,Abu Dhabi
0 days 02:24:58.091000,SAR,2,0 days 00:01:28.923000,54.0,3.0,,,0 days 00:00:17.790000,0 days 00:00:38.139000,0 days 00:00:32.994000,0 days 02:23:46.979000,0 days 02:24:25.118000,0 days 02:24:58.112000,293.0,306.0,215.0,311.0,False,HARD,13.0,True,Williams,0 days 02:23:29.168000,,1,18.0,,,False,True,Abu Dhabi
0 days 02:26:27.116000,SAR,2,0 days 00:01:29.025000,55.0,3.0,,,0 days 00:00:17.784000,0 days 00:00:38.208000,0 days 00:00:33.033000,0 days 02:25:15.896000,0 days 02:25:54.104000,0 days 02:26:27.137000,294.0,309.0,215.0,312.0,False,HARD,14.0,True,Williams,0 days 02:24:58.091000,,1,18.0,,,False,True,Abu Dhabi
0 days 02:27:56.546000,SAR,2,0 days 00:01:29.430000,56.0,3.0,,,0 days 00:00:17.818000,0 days 00:00:37.895000,0 days 00:00:33.717000,0 days 02:26:44.955000,0 days 02:27:22.850000,0 days 02:27:56.567000,294.0,326.0,214.0,316.0,False,HARD,15.0,True,Williams,0 days 02:26:27.116000,,1,18.0,,,False,True,Abu Dhabi
0 days 02:29:25.811000,SAR,2,0 days 00:01:29.265000,57.0,3.0,,,0 days 00:00:17.826000,0 days 00:00:37.779000,0 days 00:00:33.660000,0 days 02:28:14.393000,0 days 02:28:52.172000,0 days 02:29:25.832000,294.0,328.0,214.0,322.0,False,HARD,16.0,True,Williams,0 days 02:27:56.546000,,1,17.0,,,False,True,Abu Dhabi
0 days 02:30:55.190000,SAR,2,0 days 00:01:29.379000,58.0,3.0,,,0 days 00:00:17.971000,0 days 00:00:38.273000,0 days 00:00:33.135000,0 days 02:29:43.803000,0 days 02:30:22.076000,0 days 02:30:55.211000,293.0,309.0,215.0,313.0,False,HARD,17.0,True,Williams,0 days 02:29:25.811000,,1,16.0,,,False,True,Abu Dhabi
0 days 01:04:05.735000,ZHO,24,0 days 00:01:40.960000,1.0,1.0,,,,0 days 00:00:39.804000,0 days 00:00:36.005000,,0 days 01:03:29.878000,0 days 01:04:05.815000,289.0,294.0,212.0,303.0,False,MEDIUM,1.0,True,Alfa Romeo,0 days 01:02:24.519000,,1,18.0,,,False,False,Abu Dhabi
0 days 01:05:38.268000,ZHO,24,0 days 00:01:32.533000,2.0,1.0,,,0 days 00:00:18.749000,0 days 00:00:39.191000,0 days 00:00:34.593000,0 days 01:04:24.522000,0 days 01:05:03.713000,0 days 01:05:38.306000,287.0,298.0,211.0,298.0,True,MEDIUM,2.0,True,Alfa Romeo,0 days 01:04:05.735000,,1,17.0,,,False,True,Abu Dhabi
0 days 01:07:10.085000,ZHO,24,0 days 00:01:31.817000,3.0,1.0,,,0 days 00:00:18.795000,0 days 00:00:38.190000,0 days 00:00:34.832000,0 days 01:05:57.101000,0 days 01:06:35.291000,0 days 01:07:10.123000,278.0,294.0,208.0,321.0,True,MEDIUM,3.0,True,Alfa Romeo,0 days 01:05:38.268000,,1,17.0,,,False,True,Abu Dhabi
0 days 01:08:41.388000,ZHO,24,0 days 00:01:31.303000,4.0,1.0,,,0 days 00:00:18.648000,0 days 00:00:38.151000,0 days 00:00:34.504000,0 days 01:07:28.771000,0 days 01:08:06.922000,0 days 01:08:41.426000,286.0,300.0,208.0,310.0,True,MEDIUM,4.0,True,Alfa Romeo,0 days 01:07:10.085000,,1,17.0,,,False,True,Abu Dhabi
0 days 01:10:12.828000,ZHO,24,0 days 00:01:31.440000,5.0,1.0,,,0 days 00:00:18.682000,0 days 00:00:38.304000,0 days 00:00:34.454000,0 days 01:09:00.108000,0 days 01:09:38.412000,0 days 01:10:12.866000,281.0,295.0,209.0,300.0,False,MEDIUM,5.0,True,Alfa Romeo,0 days 01:08:41.388000,,1,17.0,,,False,True,Abu Dhabi
0 days 01:11:44.159000,ZHO,24,0 days 00:01:31.331000,6.0,1.0,,,0 days 00:00:18.610000,0 days 00:00:38.449000,0 days 00:00:34.272000,0 days 01:10:31.476000,0 days 01:11:09.925000,0 days 01:11:44.197000,284.0,279.0,207.0,313.0,False,MEDIUM,6.0,True,Alfa Romeo,0 days 01:10:12.828000,,1,17.0,,,False,True,Abu Dhabi
0 days 01:13:15.386000,ZHO,24,0 days 00:01:31.227000,7.0,1.0,,,0 days 00:00:18.614000,0 days 00:00:38.271000,0 days 00:00:34.342000,0 days 01:12:02.811000,0 days 01:12:41.082000,0 days 01:13:15.424000,282.0,295.0,208.0,318.0,True,MEDIUM,7.0,True,Alfa Romeo,0 days 01:11:44.159000,,1,16.0,,,False,True,Abu Dhabi
0 days 01:14:46.704000,ZHO,24,0 days 00:01:31.318000,8.0,1.0,,,0 days 00:00:18.506000,0 days 00:00:38.699000,0 days 00:00:34.113000,0 days 01:13:33.930000,0 days 01:14:12.629000,0 days 01:14:46.742000,284.0,309.0,206.0,294.0,False,MEDIUM,8.0,True,Alfa Romeo,0 days 01:13:15.386000,,1,16.0,,,False,True,Abu Dhabi
0 days 01:16:18.366000,ZHO,24,0 days 00:01:31.662000,9.0,1.0,,,0 days 00:00:18.566000,0 days 00:00:38.845000,0 days 00:00:34.251000,0 days 01:15:05.308000,0 days 01:15:44.153000,0 days 01:16:18.404000,281.0,310.0,208.0,306.0,False,MEDIUM,9.0,True,Alfa Romeo,0 days 01:14:46.704000,,1,16.0,,,False,True,Abu Dhabi
0 days 01:17:50.302000,ZHO,24,0 days 00:01:31.936000,10.0,1.0,,,0 days 00:00:18.571000,0 days 00:00:38.832000,0 days 00:00:34.533000,0 days 01:16:36.975000,0 days 01:17:15.807000,0 days 01:17:50.340000,282.0,291.0,208.0,301.0,False,MEDIUM,10.0,True,Alfa Romeo,0 days 01:16:18.366000,,1,16.0,,,False,True,Abu Dhabi
0 days 01:19:22.147000,ZHO,24,0 days 00:01:31.845000,11.0,1.0,,,0 days 00:00:18.540000,0 days 00:00:39.009000,0 days 00:00:34.296000,0 days 01:18:08.880000,0 days 01:18:47.889000,0 days 01:19:22.185000,282.0,295.0,208.0,316.0,False,MEDIUM,11.0,True,Alfa Romeo,0 days 01:17:50.302000,,1,16.0,,,False,True,Abu Dhabi
0 days 01:20:54.445000,ZHO,24,0 days 00:01:32.298000,12.0,1.0,,,0 days 00:00:18.715000,0 days 00:00:39.336000,0 days 00:00:34.247000,0 days 01:19:40.900000,0 days 01:20:20.236000,0 days 01:20:54.483000,281.0,295.0,207.0,303.0,False,MEDIUM,12.0,True,Alfa Romeo,0 days 01:19:22.147000,,1,16.0,,,False,True,Abu Dhabi
0 days 01:22:28.344000,ZHO,24,0 days 00:01:33.899000,13.0,1.0,,0 days 01:22:27.381000,0 days 00:00:18.661000,0 days 00:00:39.177000,0 days 00:00:36.061000,0 days 01:21:13.144000,0 days 01:21:52.321000,0 days 01:22:28.382000,281.0,297.0,,300.0,False,MEDIUM,13.0,True,Alfa Romeo,0 days 01:20:54.445000,,1,16.0,,,False,False,Abu Dhabi
0 days 01:24:20.746000,ZHO,24,0 days 00:01:52.402000,14.0,2.0,0 days 01:22:50.255000,,0 days 00:00:40.299000,0 days 00:00:39.024000,0 days 00:00:33.079000,0 days 01:23:08.681000,0 days 01:23:47.705000,0 days 01:24:20.784000,277.0,287.0,211.0,290.0,False,HARD,1.0,True,Alfa Romeo,0 days 01:22:28.344000,,1,20.0,,,False,False,Abu Dhabi
0 days 01:25:51.508000,ZHO,24,0 days 00:01:30.762000,15.0,2.0,,,0 days 00:00:18.353000,0 days 00:00:38.907000,0 days 00:00:33.502000,0 days 01:24:39.137000,0 days 01:25:18.044000,0 days 01:25:51.546000,277.0,288.0,210.0,292.0,True,HARD,2.0,True,Alfa Romeo,0 days 01:24:20.746000,,1,20.0,,,False,True,Abu Dhabi
0 days 01:27:22.350000,ZHO,24,0 days 00:01:30.842000,16.0,2.0,,,0 days 00:00:18.294000,0 days 00:00:39.023000,0 days 00:00:33.525000,0 days 01:26:09.840000,0 days 01:26:48.863000,0 days 01:27:22.388000,284.0,293.0,209.0,297.0,False,HARD,3.0,True,Alfa Romeo,0 days 01:25:51.508000,,1,19.0,,,False,True,Abu Dhabi
0 days 01:28:53.242000,ZHO,24,0 days 00:01:30.892000,17.0,2.0,,,0 days 00:00:18.372000,0 days 00:00:38.943000,0 days 00:00:33.577000,0 days 01:27:40.760000,0 days 01:28:19.703000,0 days 01:28:53.280000,282.0,294.0,209.0,298.0,False,HARD,4.0,True,Alfa Romeo,0 days 01:27:22.350000,,1,18.0,,,False,True,Abu Dhabi
0 days 01:30:24.215000,ZHO,24,0 days 00:01:30.973000,18.0,2.0,,,0 days 00:00:18.400000,0 days 00:00:38.991000,0 days 00:00:33.582000,0 days 01:29:11.680000,0 days 01:29:50.671000,0 days 01:30:24.253000,283.0,292.0,210.0,298.0,False,HARD,5.0,True,Alfa Romeo,0 days 01:28:53.242000,,1,18.0,,,False,True,Abu Dhabi
0 days 01:31:55.298000,ZHO,24,0 days 00:01:31.083000,19.0,2.0,,,0 days 00:00:18.481000,0 days 00:00:39.057000,0 days 00:00:33.545000,0 days 01:30:42.734000,0 days 01:31:21.791000,0 days 01:31:55.336000,282.0,293.0,211.0,299.0,False,HARD,6.0,True,Alfa Romeo,0 days 01:30:24.215000,,1,18.0,,,False,True,Abu Dhabi
0 days 01:33:26.397000,ZHO,24,0 days 00:01:31.099000,20.0,2.0,,,0 days 00:00:18.480000,0 days 00:00:39.023000,0 days 00:00:33.596000,0 days 01:32:13.816000,0 days 01:32:52.839000,0 days 01:33:26.435000,282.0,293.0,210.0,299.0,False,HARD,7.0,True,Alfa Romeo,0 days 01:31:55.298000,,1,18.0,,,False,True,Abu Dhabi
0 days 01:34:57.452000,ZHO,24,0 days 00:01:31.055000,21.0,2.0,,,0 days 00:00:18.422000,0 days 00:00:38.944000,0 days 00:00:33.689000,0 days 01:33:44.857000,0 days 01:34:23.801000,0 days 01:34:57.490000,284.0,297.0,210.0,295.0,False,HARD,8.0,True,Alfa Romeo,0 days 01:33:26.397000,,1,18.0,,,False,True,Abu Dhabi
0 days 01:36:27.805000,ZHO,24,0 days 00:01:30.353000,22.0,2.0,,,0 days 00:00:18.477000,0 days 00:00:38.318000,0 days 00:00:33.558000,0 days 01:35:15.967000,0 days 01:35:54.285000,0 days 01:36:27.843000,286.0,311.0,211.0,307.0,True,HARD,9.0,True,Alfa Romeo,0 days 01:34:57.452000,,1,17.0,,,False,True,Abu Dhabi
0 days 01:37:58.512000,ZHO,24,0 days 00:01:30.707000,23.0,2.0,,,0 days 00:00:18.378000,0 days 00:00:38.836000,0 days 00:00:33.493000,0 days 01:36:46.221000,0 days 01:37:25.057000,0 days 01:37:58.550000,282.0,292.0,209.0,297.0,False,HARD,10.0,True,Alfa Romeo,0 days 01:36:27.805000,,1,17.0,,,False,True,Abu Dhabi
0 days 01:39:29.469000,ZHO,24,0 days 00:01:30.957000,24.0,2.0,,,0 days 00:00:18.408000,0 days 00:00:39.020000,0 days 00:00:33.529000,0 days 01:38:16.958000,0 days 01:38:55.978000,0 days 01:39:29.507000,284.0,293.0,211.0,298.0,False,HARD,11.0,True,Alfa Romeo,0 days 01:37:58.512000,,1,17.0,,,False,True,Abu Dhabi
0 days 01:41:00.164000,ZHO,24,0 days 00:01:30.695000,25.0,2.0,,,0 days 00:00:18.364000,0 days 00:00:38.849000,0 days 00:00:33.482000,0 days 01:39:47.871000,0 days 01:40:26.720000,0 days 01:41:00.202000,281.0,292.0,209.0,297.0,False,HARD,12.0,True,Alfa Romeo,0 days 01:39:29.469000,,1,17.0,,,False,True,Abu Dhabi
0 days 01:42:32.043000,ZHO,24,0 days 00:01:31.879000,26.0,2.0,,,0 days 00:00:18.411000,0 days 00:00:38.998000,0 days 00:00:34.470000,0 days 01:41:18.613000,0 days 01:41:57.611000,0 days 01:42:32.081000,282.0,302.0,210.0,307.0,False,HARD,13.0,True,Alfa Romeo,0 days 01:41:00.164000,,1,18.0,,,False,True,Abu Dhabi
0 days 01:44:02.662000,ZHO,24,0 days 00:01:30.619000,27.0,2.0,,,0 days 00:00:18.442000,0 days 00:00:38.324000,0 days 00:00:33.853000,0 days 01:42:50.523000,0 days 01:43:28.847000,0 days 01:44:02.700000,284.0,298.0,209.0,314.0,False,HARD,14.0,True,Alfa Romeo,0 days 01:42:32.043000,,1,18.0,,,False,True,Abu Dhabi
0 days 01:45:33.444000,ZHO,24,0 days 00:01:30.782000,28.0,2.0,,,0 days 00:00:18.297000,0 days 00:00:38.444000,0 days 00:00:34.041000,0 days 01:44:20.997000,0 days 01:44:59.441000,0 days 01:45:33.482000,286.0,296.0,208.0,315.0,False,HARD,15.0,True,Alfa Romeo,0 days 01:44:02.662000,,1,18.0,,,False,True,Abu Dhabi
0 days 01:47:04.052000,ZHO,24,0 days 00:01:30.608000,29.0,2.0,,,0 days 00:00:18.475000,0 days 00:00:38.506000,0 days 00:00:33.627000,0 days 01:45:51.957000,0 days 01:46:30.463000,0 days 01:47:04.090000,283.0,295.0,210.0,315.0,False,HARD,16.0,True,Alfa Romeo,0 days 01:45:33.444000,,1,18.0,,,False,True,Abu Dhabi
0 days 01:48:35.106000,ZHO,24,0 days 00:01:31.054000,30.0,2.0,,,0 days 00:00:18.465000,0 days 00:00:39.003000,0 days 00:00:33.586000,0 days 01:47:22.555000,0 days 01:48:01.558000,0 days 01:48:35.144000,285.0,293.0,211.0,301.0,False,HARD,17.0,True,Alfa Romeo,0 days 01:47:04.052000,,1,17.0,,,False,True,Abu Dhabi
0 days 01:50:06.041000,ZHO,24,0 days 00:01:30.935000,31.0,2.0,,,0 days 00:00:18.319000,0 days 00:00:38.857000,0 days 00:00:33.759000,0 days 01:48:53.463000,0 days 01:49:32.320000,0 days 01:50:06.079000,286.0,295.0,210.0,302.0,False,HARD,18.0,True,Alfa Romeo,0 days 01:48:35.106000,,1,17.0,,,False,True,Abu Dhabi
